id,text,price,price_currency,location,city,property_type,area_sqm,living_area_sqm,kitchen_area_sqm,rooms,floor,total_floors,building_type,build_year,label,source,collected_at,url,date_posted,metadata
spb_824,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 34.3 кв.м, жилая 22.0 кв.м, кухня 9.0 кв.м. 3 этаж из 10. Монолитный дом 1966 года постройки. Цена 6,080,378 руб.",6080378,RUB,Адмиралтейский,Санкт-Петербург,Квартира,34.3,22.0,9.0,1,3,10,Монолитный,1966,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/824,2026-03-07,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_825,"Продается 4-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 89.0 кв.м, жилая 61.0 кв.м, кухня 17.6 кв.м. 16 этаж из 23. Панельный дом 2005 года постройки. Цена 8,815,816 руб.",8815816,RUB,Калининский,Санкт-Петербург,Квартира,89.0,61.0,17.6,4,16,23,Панельный,2005,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/825,2026-01-29,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_826,"Продается 1-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 36.8 кв.м, жилая 27.2 кв.м, кухня 10.3 кв.м. 9 этаж из 16. Монолитный дом 1985 года постройки. Цена 2,876,049 руб.",2876049,RUB,Калининский,Санкт-Петербург,Квартира,36.8,27.2,10.3,1,9,16,Монолитный,1985,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/826,2026-03-14,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_827,"Продается 2-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 55.7 кв.м, жилая 36.7 кв.м, кухня 11.8 кв.м. 5 этаж из 16. Блочный дом 2006 года постройки. Цена 3,684,986 руб.",3684986,RUB,Невский,Санкт-Петербург,Квартира,55.7,36.7,11.8,2,5,16,Блочный,2006,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/827,2025-04-26,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_828,"Продается 4-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 100.9 кв.м, жилая 65.5 кв.м, кухня 18.5 кв.м. 8 этаж из 24. Монолитный дом 1975 года постройки. Цена 8,190,623 руб.",8190623,RUB,Московский,Санкт-Петербург,Квартира,100.9,65.5,18.5,4,8,24,Монолитный,1975,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/828,2025-06-13,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_829,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 46.8 кв.м, жилая 32.4 кв.м, кухня 10.6 кв.м. 4 этаж из 24. Панельный дом 2005 года постройки. Цена 6,394,819 руб.",6394819,RUB,Адмиралтейский,Санкт-Петербург,Квартира,46.8,32.4,10.6,2,4,24,Панельный,2005,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/829,2026-03-10,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_830,"Продается 3-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 81.7 кв.м, жилая 55.0 кв.м, кухня 14.3 кв.м. 11 этаж из 22. Блочный дом 2019 года постройки. Цена 8,126,526 руб.",8126526,RUB,Красногвардейский,Санкт-Петербург,Квартира,81.7,55.0,14.3,3,11,22,Блочный,2019,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/830,2025-05-16,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_831,"Сдается 3-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 90.5 кв.м. 9 этаж из 9. Цена 135,695 руб./мес.",135695,RUB,Петроградский,Санкт-Петербург,Квартира,90.5,57.7,17.2,3,9,9,Панельный,2009,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/831,2026-01-07,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_832,"Продается 2-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 67.1 кв.м, жилая 47.1 кв.м, кухня 8.4 кв.м. 11 этаж из 11. Монолитный дом 2006 года постройки. Цена 8,580,954 руб.",8580954,RUB,Выборгский,Санкт-Петербург,Квартира,67.1,47.1,8.4,2,11,11,Монолитный,2006,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/832,2025-10-25,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_833,"Продается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 61.3 кв.м, жилая 37.4 кв.м, кухня 12.9 кв.м. 9 этаж из 12. Панельный дом 1998 года постройки. Цена 10,300,829 руб.",10300829,RUB,Петроградский,Санкт-Петербург,Квартира,61.3,37.4,12.9,2,9,12,Панельный,1998,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/833,2025-08-19,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_834,"Продается 3-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 84.5 кв.м, жилая 50.6 кв.м, кухня 16.2 кв.м. 12 этаж из 16. Монолитный дом 1991 года постройки. Цена 10,373,149 руб.",10373149,RUB,Калининский,Санкт-Петербург,Квартира,84.5,50.6,16.2,3,12,16,Монолитный,1991,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/834,2025-04-19,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_835,"Продается 2-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 74.3 кв.м, жилая 54.6 кв.м, кухня 8.4 кв.м. 15 этаж из 17. Панельный дом 1958 года постройки. Цена 8,200,142 руб.",8200142,RUB,Московский,Санкт-Петербург,Квартира,74.3,54.6,8.4,2,15,17,Панельный,1958,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/835,2025-05-01,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_836,"Продается 1-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 39.3 кв.м, жилая 26.9 кв.м, кухня 8.0 кв.м. 5 этаж из 21. Монолитный дом 2006 года постройки. Цена 4,426,018 руб.",4426018,RUB,Кировский,Санкт-Петербург,Квартира,39.3,26.9,8.0,1,5,21,Монолитный,2006,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/836,2025-08-16,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_837,"Продается 3-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 65.1 кв.м, жилая 42.7 кв.м, кухня 14.0 кв.м. 3 этаж из 3. Монолитный дом 1980 года постройки. Цена 10,039,386 руб.",10039386,RUB,Василеостровский,Санкт-Петербург,Квартира,65.1,42.7,14.0,3,3,3,Монолитный,1980,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/837,2025-04-02,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_838,"Сдается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 55.4 кв.м. 1 этаж из 17. Цена 33,201 руб./мес.",33201,RUB,Адмиралтейский,Санкт-Петербург,Квартира,55.4,32.2,12.7,2,1,17,Панельный,1978,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/838,2025-06-22,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_839,"Продается 1-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 52.1 кв.м, жилая 38.3 кв.м, кухня 9.3 кв.м. 15 этаж из 17. Блочный дом 1974 года постройки. Цена 7,673,063 руб.",7673063,RUB,Кировский,Санкт-Петербург,Квартира,52.1,38.3,9.3,1,15,17,Блочный,1974,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/839,2026-01-18,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_840,"Продается 2-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 54.1 кв.м, жилая 39.8 кв.м, кухня 10.5 кв.м. 9 этаж из 11. Блочный дом 1994 года постройки. Цена 5,019,692 руб.",5019692,RUB,Кировский,Санкт-Петербург,Квартира,54.1,39.8,10.5,2,9,11,Блочный,1994,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/840,2025-04-12,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_841,"Сдается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 31.4 кв.м. 7 этаж из 20. Цена 39,020 руб./мес.",39020,RUB,Адмиралтейский,Санкт-Петербург,Квартира,31.4,17.9,7.4,1,7,20,Панельный,1993,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/841,2025-10-15,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_842,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 40.2 кв.м, жилая 24.4 кв.м, кухня 8.6 кв.м. 8 этаж из 10. Кирпичный дом 1970 года постройки. Цена 7,755,885 руб.",7755885,RUB,Центральный,Санкт-Петербург,Квартира,40.2,24.4,8.6,1,8,10,Кирпичный,1970,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/842,2025-06-02,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_843,"Продается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 68.7 кв.м, жилая 50.9 кв.м, кухня 14.5 кв.м. 4 этаж из 5. Кирпичный дом 1972 года постройки. Цена 11,736,327 руб.",11736327,RUB,Петроградский,Санкт-Петербург,Квартира,68.7,50.9,14.5,2,4,5,Кирпичный,1972,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/843,2026-01-05,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_844,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 44.8 кв.м, жилая 30.4 кв.м, кухня 8.4 кв.м. 1 этаж из 9. Кирпичный дом 1996 года постройки. Цена 5,080,239 руб.",5080239,RUB,Центральный,Санкт-Петербург,Квартира,44.8,30.4,8.4,1,1,9,Кирпичный,1996,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/844,2025-06-25,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_845,"Продается 3-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 105.2 кв.м, жилая 64.1 кв.м, кухня 17.1 кв.м. 13 этаж из 13. Монолитный дом 2018 года постройки. Цена 24,836,108 руб.",24836108,RUB,Центральный,Санкт-Петербург,Квартира,105.2,64.1,17.1,3,13,13,Монолитный,2018,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/845,2025-03-25,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_846,"Продается 4-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 106.3 кв.м, жилая 74.1 кв.м, кухня 15.6 кв.м. 12 этаж из 17. Кирпичный дом 1987 года постройки. Цена 6,794,983 руб.",6794983,RUB,Выборгский,Санкт-Петербург,Квартира,106.3,74.1,15.6,4,12,17,Кирпичный,1987,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/846,2025-12-30,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_847,"Продается 1-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 39.3 кв.м, жилая 25.8 кв.м, кухня 6.5 кв.м. 15 этаж из 17. Монолитный дом 2024 года постройки. Цена 3,202,961 руб.",3202961,RUB,Кировский,Санкт-Петербург,Квартира,39.3,25.8,6.5,1,15,17,Монолитный,2024,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/847,2026-02-17,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_848,"Продается 2-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 38.8 кв.м, жилая 26.1 кв.м, кухня 14.6 кв.м. 11 этаж из 22. Панельный дом 1993 года постройки. Цена 2,523,917 руб.",2523917,RUB,Красносельский,Санкт-Петербург,Квартира,38.8,26.1,14.6,2,11,22,Панельный,1993,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/848,2025-03-26,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_849,"Продается 3-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 69.4 кв.м, жилая 38.4 кв.м, кухня 16.0 кв.м. 14 этаж из 14. Панельный дом 2016 года постройки. Цена 12,530,637 руб.",12530637,RUB,Петроградский,Санкт-Петербург,Квартира,69.4,38.4,16.0,3,14,14,Панельный,2016,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/849,2025-10-05,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_850,"Продается 1-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 21.6 кв.м, жилая 12.3 кв.м, кухня 6.9 кв.м. 6 этаж из 10. Монолитный дом 1968 года постройки. Цена 3,388,510 руб.",3388510,RUB,Петроградский,Санкт-Петербург,Квартира,21.6,12.3,6.9,1,6,10,Монолитный,1968,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/850,2025-10-23,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_851,"Продается 4-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 115.9 кв.м, жилая 70.2 кв.м, кухня 15.1 кв.м. 2 этаж из 21. Монолитный дом 1957 года постройки. Цена 12,028,143 руб.",12028143,RUB,Василеостровский,Санкт-Петербург,Квартира,115.9,70.2,15.1,4,2,21,Монолитный,1957,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/851,2025-06-23,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_852,"Продается 2-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 66.5 кв.м, жилая 48.5 кв.м, кухня 11.5 кв.м. 11 этаж из 15. Кирпичный дом 1960 года постройки. Цена 3,988,616 руб.",3988616,RUB,Калининский,Санкт-Петербург,Квартира,66.5,48.5,11.5,2,11,15,Кирпичный,1960,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/852,2026-01-12,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_853,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 67.5 кв.м, жилая 47.2 кв.м, кухня 8.4 кв.м. 10 этаж из 21. Кирпичный дом 2016 года постройки. Цена 12,294,636 руб.",12294636,RUB,Центральный,Санкт-Петербург,Квартира,67.5,47.2,8.4,2,10,21,Кирпичный,2016,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/853,2025-08-17,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_854,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 55.2 кв.м, жилая 35.4 кв.м, кухня 13.4 кв.м. 13 этаж из 13. Кирпичный дом 1955 года постройки. Цена 7,135,145 руб.",7135145,RUB,Адмиралтейский,Санкт-Петербург,Квартира,55.2,35.4,13.4,2,13,13,Кирпичный,1955,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/854,2025-04-15,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_855,"Продается 1-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 38.3 кв.м, жилая 27.1 кв.м, кухня 7.4 кв.м. 7 этаж из 9. Монолитный дом 1999 года постройки. Цена 4,008,400 руб.",4008400,RUB,Красносельский,Санкт-Петербург,Квартира,38.3,27.1,7.4,1,7,9,Монолитный,1999,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/855,2026-01-25,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_856,"Продается 3-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 65.5 кв.м, жилая 47.9 кв.м, кухня 11.0 кв.м. 1 этаж из 2. Монолитный дом 2011 года постройки. Цена 15,836,476 руб.",15836476,RUB,Адмиралтейский,Санкт-Петербург,Квартира,65.5,47.9,11.0,3,1,2,Монолитный,2011,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/856,2025-06-09,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_857,"Сдается 1-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 32.0 кв.м. 3 этаж из 3. Цена 15,655 руб./мес.",15655,RUB,Красносельский,Санкт-Петербург,Квартира,32.0,20.1,10.4,1,3,3,Монолитный,1997,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/857,2025-04-28,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_858,"Продается 1-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 32.9 кв.м, жилая 22.5 кв.м, кухня 7.7 кв.м. 3 этаж из 5. Блочный дом 1991 года постройки. Цена 6,876,744 руб.",6876744,RUB,Петроградский,Санкт-Петербург,Квартира,32.9,22.5,7.7,1,3,5,Блочный,1991,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/858,2025-09-21,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_859,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 32.7 кв.м, жилая 21.3 кв.м, кухня 7.0 кв.м. 7 этаж из 24. Монолитный дом 1978 года постройки. Цена 3,207,561 руб.",3207561,RUB,Московский,Санкт-Петербург,Квартира,32.7,21.3,7.0,1,7,24,Монолитный,1978,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/859,2026-01-24,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_860,"Продается 2-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 54.7 кв.м, жилая 37.7 кв.м, кухня 14.5 кв.м. 15 этаж из 15. Блочный дом 1988 года постройки. Цена 5,993,167 руб.",5993167,RUB,Калининский,Санкт-Петербург,Квартира,54.7,37.7,14.5,2,15,15,Блочный,1988,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/860,2025-04-30,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_861,"Продается 2-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 51.6 кв.м, жилая 34.6 кв.м, кухня 8.8 кв.м. 10 этаж из 13. Кирпичный дом 1982 года постройки. Цена 9,668,788 руб.",9668788,RUB,Василеостровский,Санкт-Петербург,Квартира,51.6,34.6,8.8,2,10,13,Кирпичный,1982,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/861,2025-12-15,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_862,"Продается 2-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 65.8 кв.м, жилая 41.8 кв.м, кухня 11.0 кв.м. 2 этаж из 15. Кирпичный дом 1976 года постройки. Цена 7,616,084 руб.",7616084,RUB,Кировский,Санкт-Петербург,Квартира,65.8,41.8,11.0,2,2,15,Кирпичный,1976,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/862,2026-01-27,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_863,"Продается 3-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 49.6 кв.м, жилая 29.8 кв.м, кухня 10.1 кв.м. 8 этаж из 17. Панельный дом 2016 года постройки. Цена 7,317,616 руб.",7317616,RUB,Василеостровский,Санкт-Петербург,Квартира,49.6,29.8,10.1,3,8,17,Панельный,2016,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/863,2025-05-16,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_864,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 38.4 кв.м, жилая 22.0 кв.м, кухня 8.4 кв.м. 15 этаж из 15. Панельный дом 2001 года постройки. Цена 5,272,966 руб.",5272966,RUB,Московский,Санкт-Петербург,Квартира,38.4,22.0,8.4,1,15,15,Панельный,2001,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/864,2025-10-27,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_865,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 21.6 кв.м, жилая 14.3 кв.м, кухня 7.1 кв.м. 9 этаж из 17. Кирпичный дом 2007 года постройки. Цена 3,610,698 руб.",3610698,RUB,Адмиралтейский,Санкт-Петербург,Квартира,21.6,14.3,7.1,1,9,17,Кирпичный,2007,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/865,2025-03-26,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_866,"Продается 3-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 80.4 кв.м, жилая 56.9 кв.м, кухня 11.3 кв.м. 10 этаж из 18. Монолитный дом 2021 года постройки. Цена 16,717,824 руб.",16717824,RUB,Центральный,Санкт-Петербург,Квартира,80.4,56.9,11.3,3,10,18,Монолитный,2021,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/866,2025-07-09,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_867,"Продается 1-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 36.1 кв.м, жилая 20.9 кв.м, кухня 10.5 кв.м. 12 этаж из 12. Монолитный дом 1967 года постройки. Цена 2,919,233 руб.",2919233,RUB,Невский,Санкт-Петербург,Квартира,36.1,20.9,10.5,1,12,12,Монолитный,1967,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/867,2025-09-28,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_868,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 28.9 кв.м, жилая 19.9 кв.м, кухня 10.8 кв.м. 15 этаж из 15. Блочный дом 1986 года постройки. Цена 6,364,216 руб.",6364216,RUB,Центральный,Санкт-Петербург,Квартира,28.9,19.9,10.8,1,15,15,Блочный,1986,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/868,2025-11-08,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_869,"Продается 3-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 69.3 кв.м, жилая 41.5 кв.м, кухня 19.9 кв.м. 16 этаж из 16. Монолитный дом 2022 года постройки. Цена 7,313,598 руб.",7313598,RUB,Выборгский,Санкт-Петербург,Квартира,69.3,41.5,19.9,3,16,16,Монолитный,2022,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/869,2025-10-29,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_870,"Продается 3-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 91.0 кв.м, жилая 50.9 кв.м, кухня 17.6 кв.м. 7 этаж из 7. Кирпичный дом 1983 года постройки. Цена 6,387,876 руб.",6387876,RUB,Красногвардейский,Санкт-Петербург,Квартира,91.0,50.9,17.6,3,7,7,Кирпичный,1983,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/870,2025-11-18,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_871,"Продается 2-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 56.7 кв.м, жилая 35.7 кв.м, кухня 12.3 кв.м. 1 этаж из 5. Кирпичный дом 2007 года постройки. Цена 6,122,268 руб.",6122268,RUB,Московский,Санкт-Петербург,Квартира,56.7,35.7,12.3,2,1,5,Кирпичный,2007,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/871,2025-04-04,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_872,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 52.2 кв.м, жилая 28.7 кв.м, кухня 8.6 кв.м. 4 этаж из 13. Монолитный дом 1981 года постройки. Цена 9,798,731 руб.",9798731,RUB,Центральный,Санкт-Петербург,Квартира,52.2,28.7,8.6,2,4,13,Монолитный,1981,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/872,2026-02-16,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_873,"Продается 3-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 75.7 кв.м, жилая 43.7 кв.м, кухня 12.4 кв.м. 9 этаж из 24. Панельный дом 2017 года постройки. Цена 8,401,468 руб.",8401468,RUB,Красносельский,Санкт-Петербург,Квартира,75.7,43.7,12.4,3,9,24,Панельный,2017,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/873,2025-11-03,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_874,"Продается 5-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 115.0 кв.м, жилая 82.3 кв.м, кухня 12.5 кв.м. 11 этаж из 11. Монолитный дом 2020 года постройки. Цена 13,502,343 руб.",13502343,RUB,Кировский,Санкт-Петербург,Квартира,115.0,82.3,12.5,5,11,11,Монолитный,2020,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/874,2026-01-10,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_875,"Продается 1-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 48.5 кв.м, жилая 35.1 кв.м, кухня 8.9 кв.м. 15 этаж из 19. Блочный дом 2000 года постройки. Цена 7,091,573 руб.",7091573,RUB,Калининский,Санкт-Петербург,Квартира,48.5,35.1,8.9,1,15,19,Блочный,2000,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/875,2025-09-27,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_876,"Продается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 62.3 кв.м, жилая 45.7 кв.м, кухня 8.4 кв.м. 13 этаж из 13. Монолитный дом 2013 года постройки. Цена 18,969,823 руб.",18969823,RUB,Петроградский,Санкт-Петербург,Квартира,62.3,45.7,8.4,2,13,13,Монолитный,2013,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/876,2026-01-26,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
